archive,sample_dir,label,control_rpm,file_count,total_bytes
plastic.tar,plastic_20250426_181436_800rpm_20250426_181803,plastic,800,18,1018723
plastic.tar,plastic_20250426_181436_800rpm_20250426_181804,plastic,800,18,1009751
plastic.tar,plastic_20250426_181436_800rpm_20250426_181805,plastic,800,18,1017595
plastic.tar,plastic_20250426_181436_800rpm_20250426_181806,plastic,800,18,1010888
plastic.tar,plastic_20250426_181436_800rpm_20250426_181807,plastic,800,18,1017437
plastic.tar,plastic_20250426_181436_800rpm_20250426_181808,plastic,800,18,1007150
plastic.tar,plastic_20250426_181436_800rpm_20250426_181809,plastic,800,18,1019518
plastic.tar,plastic_20250426_181436_800rpm_20250426_181810,plastic,800,18,1014056
plastic.tar,plastic_20250426_181436_800rpm_20250426_181811,plastic,800,18,1023843
plastic.tar,plastic_20250426_181436_800rpm_20250426_181812,plastic,800,18,1016574
plastic.tar,plastic_20250426_181436_800rpm_20250426_181813,plastic,800,18,1024628
plastic.tar,plastic_20250426_181436_800rpm_20250426_181814,plastic,800,18,1011633
plastic.tar,plastic_20250426_181436_800rpm_20250426_181815,plastic,800,18,1013369
plastic.tar,plastic_20250426_181436_800rpm_20250426_181816,plastic,800,18,1011194
plastic.tar,plastic_20250426_181436_800rpm_20250426_181817,plastic,800,18,1020382
plastic.tar,plastic_20250426_181436_800rpm_20250426_181818,plastic,800,18,1009226
plastic.tar,plastic_20250426_181436_800rpm_20250426_181819,plastic,800,18,1020113
plastic.tar,plastic_20250426_181436_800rpm_20250426_181820,plastic,800,18,1013780
plastic.tar,plastic_20250426_181436_800rpm_20250426_181821,plastic,800,18,1020025
plastic.tar,plastic_20250426_181436_800rpm_20250426_181822,plastic,800,18,1009267
plastic.tar,plastic_20250426_181436_800rpm_20250426_181823,plastic,800,18,1016400
plastic.tar,plastic_20250426_181436_800rpm_20250426_181824,plastic,800,18,1010197
plastic.tar,plastic_20250426_181436_800rpm_20250426_181825,plastic,800,18,1025123
plastic.tar,plastic_20250426_181436_800rpm_20250426_181826,plastic,800,18,1017366
plastic.tar,plastic_20250426_181436_800rpm_20250426_181827,plastic,800,18,1020818
plastic.tar,plastic_20250426_181436_800rpm_20250426_181828,plastic,800,18,1014963
plastic.tar,plastic_20250426_181436_800rpm_20250426_181829,plastic,800,18,1015385
plastic.tar,plastic_20250426_181436_800rpm_20250426_181830,plastic,800,18,1015853
plastic.tar,plastic_20250426_181436_800rpm_20250426_181831,plastic,800,18,1022697
plastic.tar,plastic_20250426_181436_800rpm_20250426_181832,plastic,800,18,1021700
plastic.tar,plastic_20250426_181436_800rpm_20250426_181833,plastic,800,18,1015216
plastic.tar,plastic_20250426_181436_800rpm_20250426_181834,plastic,800,18,1018995
plastic.tar,plastic_20250426_181436_800rpm_20250426_181835,plastic,800,18,1020803
plastic.tar,plastic_20250426_181436_800rpm_20250426_181836,plastic,800,18,1012837
plastic.tar,plastic_20250426_181436_800rpm_20250426_181837,plastic,800,18,1022085
plastic.tar,plastic_20250426_181436_800rpm_20250426_181838,plastic,800,18,1017952
plastic.tar,plastic_20250426_181436_800rpm_20250426_181839,plastic,800,18,1026107
plastic.tar,plastic_20250426_181436_800rpm_20250426_181840,plastic,800,18,1015197
plastic.tar,plastic_20250426_181436_800rpm_20250426_181841,plastic,800,18,1021970
plastic.tar,plastic_20250426_181436_800rpm_20250426_181842,plastic,800,18,1014358
plastic.tar,plastic_20250426_181436_800rpm_20250426_181843,plastic,800,18,1022522
plastic.tar,plastic_20250426_181436_800rpm_20250426_181844,plastic,800,18,1012746
plastic.tar,plastic_20250426_181436_800rpm_20250426_181845,plastic,800,18,1023404
plastic.tar,plastic_20250426_181436_800rpm_20250426_181846,plastic,800,18,1014896
plastic.tar,plastic_20250426_181436_800rpm_20250426_181847,plastic,800,18,1010875
plastic.tar,plastic_20250426_181436_800rpm_20250426_181848,plastic,800,18,1010435
plastic.tar,plastic_20250426_181436_800rpm_20250426_181849,plastic,800,18,1014172
plastic.tar,plastic_20250426_181436_800rpm_20250426_181850,plastic,800,18,1014453
plastic.tar,plastic_20250426_181436_800rpm_20250426_181851,plastic,800,18,1017615
plastic.tar,plastic_20250426_181436_800rpm_20250426_181852,plastic,800,18,1010015
plastic.tar,plastic_20250426_181436_800rpm_20250426_181853,plastic,800,18,1010713
plastic.tar,plastic_20250426_181436_800rpm_20250426_181854,plastic,800,18,1014805
plastic.tar,plastic_20250426_181436_800rpm_20250426_181855,plastic,800,18,1016148
plastic.tar,plastic_20250426_181436_800rpm_20250426_181856,plastic,800,18,1011426
plastic.tar,plastic_20250426_181436_800rpm_20250426_181857,plastic,800,18,1015972
plastic.tar,plastic_20250426_181436_800rpm_20250426_181858,plastic,800,18,1019385
plastic.tar,plastic_20250426_181436_800rpm_20250426_181859,plastic,800,18,1014976
plastic.tar,plastic_20250426_181436_800rpm_20250426_181900,plastic,800,18,1006290
plastic.tar,plastic_20250426_181436_800rpm_20250426_181901,plastic,800,18,1013932
plastic.tar,plastic_20250426_181436_800rpm_20250426_181902,plastic,800,18,1012881
plastic.tar,plastic_20250426_181436_800rpm_20250426_181903,plastic,800,18,1021389
plastic.tar,plastic_20250426_181436_800rpm_20250426_181904,plastic,800,18,1013061
plastic.tar,plastic_20250426_181436_800rpm_20250426_181905,plastic,800,18,1024687
plastic.tar,plastic_20250426_181436_800rpm_20250426_181906,plastic,800,18,1021827
plastic.tar,plastic_20250426_181436_800rpm_20250426_181907,plastic,800,18,1019716
plastic.tar,plastic_20250426_181436_800rpm_20250426_181908,plastic,800,18,1020071
plastic.tar,plastic_20250426_181436_800rpm_20250426_181909,plastic,800,18,1019351
plastic.tar,plastic_20250426_181436_800rpm_20250426_181910,plastic,800,18,1021333
plastic.tar,plastic_20250426_181436_800rpm_20250426_181911,plastic,800,18,1026939
plastic.tar,plastic_20250426_181436_800rpm_20250426_181912,plastic,800,18,1022774
plastic.tar,plastic_20250426_181436_800rpm_20250426_181913,plastic,800,18,1023630
plastic.tar,plastic_20250426_181436_800rpm_20250426_181914,plastic,800,18,1022100
plastic.tar,plastic_20250426_181436_800rpm_20250426_181915,plastic,800,18,1025305
plastic.tar,plastic_20250426_181436_800rpm_20250426_181916,plastic,800,18,1020807
plastic.tar,plastic_20250426_181436_800rpm_20250426_181917,plastic,800,18,1023253
plastic.tar,plastic_20250426_181436_800rpm_20250426_181918,plastic,800,18,1027384
plastic.tar,plastic_20250426_181436_800rpm_20250426_181919,plastic,800,18,1029031
plastic.tar,plastic_20250426_181436_800rpm_20250426_181920,plastic,800,18,1027804
plastic.tar,plastic_20250426_181436_800rpm_20250426_181921,plastic,800,18,1030162
plastic.tar,plastic_20250426_181436_800rpm_20250426_181922,plastic,800,18,1027618
plastic.tar,plastic_20250426_181436_800rpm_20250426_181923,plastic,800,18,1032325
plastic.tar,plastic_20250426_181436_800rpm_20250426_181924,plastic,800,18,1026515
plastic.tar,plastic_20250426_181436_800rpm_20250426_181925,plastic,800,18,1026744
3mm.tar,3mm_20250426_161222_400rpm_20250426_161225,3mm,400,18,883004
3mm.tar,3mm_20250426_161222_400rpm_20250426_161226,3mm,400,18,866442
3mm.tar,3mm_20250426_161222_400rpm_20250426_161227,3mm,400,18,857304
3mm.tar,3mm_20250426_161222_400rpm_20250426_161228,3mm,400,18,869248
3mm.tar,3mm_20250426_161222_400rpm_20250426_161229,3mm,400,18,862302
3mm.tar,3mm_20250426_161222_400rpm_20250426_161230,3mm,400,18,875070
3mm.tar,3mm_20250426_161222_400rpm_20250426_161231,3mm,400,18,868370
3mm.tar,3mm_20250426_161222_400rpm_20250426_161232,3mm,400,18,871836
3mm.tar,3mm_20250426_161222_400rpm_20250426_161233,3mm,400,18,863611
3mm.tar,3mm_20250426_161222_400rpm_20250426_161234,3mm,400,18,880540
3mm.tar,3mm_20250426_161222_400rpm_20250426_161235,3mm,400,18,867138
3mm.tar,3mm_20250426_161222_400rpm_20250426_161236,3mm,400,18,877642
3mm.tar,3mm_20250426_161222_400rpm_20250426_161237,3mm,400,18,872368
3mm.tar,3mm_20250426_161222_400rpm_20250426_161238,3mm,400,18,873990
3mm.tar,3mm_20250426_161222_400rpm_20250426_161239,3mm,400,18,865406
3mm.tar,3mm_20250426_161222_400rpm_20250426_161240,3mm,400,18,880188
3mm.tar,3mm_20250426_161222_400rpm_20250426_161241,3mm,400,18,865673
3mm.tar,3mm_20250426_161222_400rpm_20250426_161242,3mm,400,18,874237
3mm.tar,3mm_20250426_161222_400rpm_20250426_161243,3mm,400,18,868807
3mm.tar,3mm_20250426_161222_400rpm_20250426_161244,3mm,400,18,878073
3mm.tar,3mm_20250426_161222_400rpm_20250426_161245,3mm,400,18,867663
3mm.tar,3mm_20250426_161222_400rpm_20250426_161246,3mm,400,18,873889
3mm.tar,3mm_20250426_161222_400rpm_20250426_161247,3mm,400,18,865581
3mm.tar,3mm_20250426_161222_400rpm_20250426_161248,3mm,400,18,878457
3mm.tar,3mm_20250426_161222_400rpm_20250426_161249,3mm,400,18,870930
3mm.tar,3mm_20250426_161222_400rpm_20250426_161250,3mm,400,18,868837
3mm.tar,3mm_20250426_161222_400rpm_20250426_161251,3mm,400,18,859995
3mm.tar,3mm_20250426_161222_400rpm_20250426_161252,3mm,400,18,873480
3mm.tar,3mm_20250426_161222_400rpm_20250426_161253,3mm,400,18,864451
3mm.tar,3mm_20250426_161222_400rpm_20250426_161254,3mm,400,18,868819
3mm.tar,3mm_20250426_161222_400rpm_20250426_161255,3mm,400,18,864067
3mm.tar,3mm_20250426_161222_400rpm_20250426_161256,3mm,400,18,870716
3mm.tar,3mm_20250426_161222_400rpm_20250426_161257,3mm,400,18,862959
3mm.tar,3mm_20250426_161222_400rpm_20250426_161258,3mm,400,18,875750
3mm.tar,3mm_20250426_161222_400rpm_20250426_161259,3mm,400,18,860697
3mm.tar,3mm_20250426_161222_400rpm_20250426_161300,3mm,400,18,870095
3mm.tar,3mm_20250426_161222_400rpm_20250426_161301,3mm,400,18,864324
3mm.tar,3mm_20250426_161222_400rpm_20250426_161302,3mm,400,18,877747
3mm.tar,3mm_20250426_161222_400rpm_20250426_161303,3mm,400,18,865512
3mm.tar,3mm_20250426_161222_400rpm_20250426_161304,3mm,400,18,871550
3mm.tar,3mm_20250426_161222_400rpm_20250426_161305,3mm,400,18,863109
3mm.tar,3mm_20250426_161222_400rpm_20250426_161306,3mm,400,18,871120
3mm.tar,3mm_20250426_161222_400rpm_20250426_161307,3mm,400,18,867797
3mm.tar,3mm_20250426_161222_400rpm_20250426_161308,3mm,400,18,878768
3mm.tar,3mm_20250426_161222_400rpm_20250426_161309,3mm,400,18,868467
3mm.tar,3mm_20250426_161222_400rpm_20250426_161310,3mm,400,18,872128
3mm.tar,3mm_20250426_161222_400rpm_20250426_161311,3mm,400,18,866329
3mm.tar,3mm_20250426_161222_400rpm_20250426_161312,3mm,400,18,875665
3mm.tar,3mm_20250426_161222_400rpm_20250426_161313,3mm,400,18,873543
3mm.tar,3mm_20250426_161222_400rpm_20250426_161314,3mm,400,18,872724
3mm.tar,3mm_20250426_161222_400rpm_20250426_161315,3mm,400,18,864343
3mm.tar,3mm_20250426_161222_400rpm_20250426_161316,3mm,400,18,870874
3mm.tar,3mm_20250426_161222_400rpm_20250426_161317,3mm,400,18,867771
3mm.tar,3mm_20250426_161222_400rpm_20250426_161318,3mm,400,18,878113
3mm.tar,3mm_20250426_161222_400rpm_20250426_161319,3mm,400,18,866174
3mm.tar,3mm_20250426_161222_400rpm_20250426_161320,3mm,400,18,871799
3mm.tar,3mm_20250426_161222_400rpm_20250426_161321,3mm,400,18,857895
3mm.tar,3mm_20250426_161222_400rpm_20250426_161322,3mm,400,18,866829
3mm.tar,3mm_20250426_161222_400rpm_20250426_161323,3mm,400,18,857813
3mm.tar,3mm_20250426_161222_400rpm_20250426_161324,3mm,400,18,870107
3mm.tar,3mm_20250426_161222_400rpm_20250426_161325,3mm,400,18,863478
3mm.tar,3mm_20250426_161222_400rpm_20250426_161326,3mm,400,18,869383
3mm.tar,3mm_20250426_161222_400rpm_20250426_161327,3mm,400,18,861764
3mm.tar,3mm_20250426_161222_400rpm_20250426_161328,3mm,400,18,869625
3mm.tar,3mm_20250426_161222_400rpm_20250426_161329,3mm,400,18,863235
3mm.tar,3mm_20250426_161222_400rpm_20250426_161330,3mm,400,18,872802
3mm.tar,3mm_20250426_161222_400rpm_20250426_161331,3mm,400,18,866186
3mm.tar,3mm_20250426_161222_400rpm_20250426_161332,3mm,400,18,868865
3mm.tar,3mm_20250426_161222_400rpm_20250426_161333,3mm,400,18,863734
3mm.tar,3mm_20250426_161222_400rpm_20250426_161334,3mm,400,18,872450
3mm.tar,3mm_20250426_161222_400rpm_20250426_161335,3mm,400,18,862290
3mm.tar,3mm_20250426_161222_400rpm_20250426_161336,3mm,400,18,871052
3mm.tar,3mm_20250426_161222_400rpm_20250426_161337,3mm,400,18,857924
3mm.tar,3mm_20250426_161222_400rpm_20250426_161338,3mm,400,18,868502
3mm.tar,3mm_20250426_161222_400rpm_20250426_161339,3mm,400,18,860449
3mm.tar,3mm_20250426_161222_400rpm_20250426_161340,3mm,400,18,871801
3mm.tar,3mm_20250426_161222_400rpm_20250426_161341,3mm,400,18,851347
3mm.tar,3mm_20250426_161222_400rpm_20250426_161342,3mm,400,18,876848
3mm.tar,3mm_20250426_161222_400rpm_20250426_161343,3mm,400,18,859683
3mm.tar,3mm_20250426_161222_400rpm_20250426_161344,3mm,400,18,853853
3mm.tar,3mm_20250426_161222_400rpm_20250426_161345,3mm,400,18,852352
3mm.tar,3mm_20250426_161222_400rpm_20250426_161346,3mm,400,18,856722
3mm.tar,3mm_20250426_161222_400rpm_20250426_161347,3mm,400,18,851062
3mm.tar,3mm_20250426_161222_400rpm_20250426_161348,3mm,400,18,854785
3mm.tar,3mm_20250426_161222_400rpm_20250426_161349,3mm,400,18,844337
3mm.tar,3mm_20250426_161222_400rpm_20250426_161350,3mm,400,18,854086
3mm.tar,3mm_20250426_161222_400rpm_20250426_161351,3mm,400,18,845495
3mm.tar,3mm_20250426_161222_400rpm_20250426_161352,3mm,400,18,861577
3mm.tar,3mm_20250426_161222_400rpm_20250426_161353,3mm,400,18,844427
3mm.tar,3mm_20250426_161222_400rpm_20250426_161354,3mm,400,18,846815
3mm.tar,3mm_20250426_161222_400rpm_20250426_161355,3mm,400,18,845888
3mm.tar,3mm_20250426_161222_400rpm_20250426_161356,3mm,400,18,855640
3mm.tar,3mm_20250426_161222_400rpm_20250426_161357,3mm,400,18,845613
3mm.tar,3mm_20250426_161222_400rpm_20250426_161358,3mm,400,18,863120
3mm.tar,3mm_20250426_161222_400rpm_20250426_161359,3mm,400,18,855390
3mm.tar,3mm_20250426_161222_400rpm_20250426_161400,3mm,400,18,854534
3mm.tar,3mm_20250426_161222_400rpm_20250426_161401,3mm,400,18,852277
3mm.tar,3mm_20250426_161222_400rpm_20250426_161402,3mm,400,18,859126
3mm.tar,3mm_20250426_161222_400rpm_20250426_161403,3mm,400,18,850627
3mm.tar,3mm_20250426_161222_400rpm_20250426_161404,3mm,400,18,852384
3mm.tar,3mm_20250426_161222_400rpm_20250426_161405,3mm,400,18,848923
3mm.tar,3mm_20250426_161222_400rpm_20250426_161406,3mm,400,18,853664
3mm.tar,3mm_20250426_161222_400rpm_20250426_161407,3mm,400,18,846808
3mm.tar,3mm_20250426_161222_400rpm_20250426_161408,3mm,400,18,848779
3mm.tar,3mm_20250426_161222_400rpm_20250426_161409,3mm,400,18,844793
3mm.tar,3mm_20250426_161222_400rpm_20250426_161410,3mm,400,18,850776
3mm.tar,3mm_20250426_161222_400rpm_20250426_161411,3mm,400,18,844817
3mm.tar,3mm_20250426_161222_400rpm_20250426_161412,3mm,400,18,850619
3mm.tar,3mm_20250426_161222_400rpm_20250426_161413,3mm,400,18,844888
3mm.tar,3mm_20250426_161222_400rpm_20250426_161414,3mm,400,18,847935
3mm.tar,3mm_20250426_161222_400rpm_20250426_161415,3mm,400,18,843745
3mm.tar,3mm_20250426_161222_400rpm_20250426_161416,3mm,400,18,850601
3mm.tar,3mm_20250426_161222_400rpm_20250426_161417,3mm,400,18,843691
3mm.tar,3mm_20250426_161222_400rpm_20250426_161418,3mm,400,18,850775
3mm.tar,3mm_20250426_161222_400rpm_20250426_161419,3mm,400,18,841750
3mm.tar,3mm_20250426_161222_400rpm_20250426_161420,3mm,400,18,853194
3mm.tar,3mm_20250426_161222_400rpm_20250426_161421,3mm,400,18,846744
3mm.tar,3mm_20250426_161222_400rpm_20250426_161422,3mm,400,18,856951
3mm.tar,3mm_20250426_161222_400rpm_20250426_161423,3mm,400,18,861059
3mm.tar,3mm_20250426_161222_400rpm_20250426_161424,3mm,400,18,874311
3mm.tar,3mm_20250426_161222_400rpm_20250426_161425,3mm,400,18,870181
3mm.tar,3mm_20250426_161222_400rpm_20250426_161426,3mm,400,18,884470
3mm.tar,3mm_20250426_161222_400rpm_20250426_161427,3mm,400,18,872049
3mm.tar,3mm_20250426_161222_400rpm_20250426_161428,3mm,400,18,870634
3mm.tar,3mm_20250426_161222_400rpm_20250426_161429,3mm,400,18,866990
3mm.tar,3mm_20250426_161222_400rpm_20250426_161430,3mm,400,18,871214
3mm.tar,3mm_20250426_161222_400rpm_20250426_161431,3mm,400,18,861482
3mm.tar,3mm_20250426_161222_400rpm_20250426_161432,3mm,400,18,866366
3mm.tar,3mm_20250426_161222_400rpm_20250426_161433,3mm,400,18,860511
3mm.tar,3mm_20250426_161222_400rpm_20250426_161434,3mm,400,18,869912
3mm.tar,3mm_20250426_161222_400rpm_20250426_161435,3mm,400,18,861748
3mm.tar,3mm_20250426_161222_400rpm_20250426_161436,3mm,400,18,855188
3mm.tar,3mm_20250426_161222_400rpm_20250426_161437,3mm,400,18,846723
3mm.tar,3mm_20250426_161222_400rpm_20250426_161438,3mm,400,18,857584
3mm.tar,3mm_20250426_161222_400rpm_20250426_161439,3mm,400,18,854260
3mm.tar,3mm_20250426_161222_400rpm_20250426_161440,3mm,400,18,862084
3mm.tar,3mm_20250426_161222_400rpm_20250426_161441,3mm,400,18,852279
3mm.tar,3mm_20250426_161222_400rpm_20250426_161442,3mm,400,18,865500
3mm.tar,3mm_20250426_161222_400rpm_20250426_161443,3mm,400,18,851640
3mm.tar,3mm_20250426_161222_400rpm_20250426_161444,3mm,400,18,865066
3mm.tar,3mm_20250426_161222_400rpm_20250426_161445,3mm,400,18,860111
3mm.tar,3mm_20250426_161222_400rpm_20250426_161446,3mm,400,18,868389
3mm.tar,3mm_20250426_161222_400rpm_20250426_161447,3mm,400,18,861101
3mm.tar,3mm_20250426_161222_400rpm_20250426_161448,3mm,400,18,874140
3mm.tar,3mm_20250426_161222_400rpm_20250426_161449,3mm,400,18,865618
3mm.tar,3mm_20250426_161222_400rpm_20250426_161450,3mm,400,18,871765
3mm.tar,3mm_20250426_161222_400rpm_20250426_161451,3mm,400,18,863392
3mm.tar,3mm_20250426_161222_400rpm_20250426_161452,3mm,400,18,877284
3mm.tar,3mm_20250426_161222_400rpm_20250426_161453,3mm,400,18,869541
3mm.tar,3mm_20250426_161222_400rpm_20250426_161454,3mm,400,18,880392
3mm.tar,3mm_20250426_161222_400rpm_20250426_161455,3mm,400,18,866131
3mm.tar,3mm_20250426_161222_400rpm_20250426_161456,3mm,400,18,881690
3mm.tar,3mm_20250426_161222_400rpm_20250426_161457,3mm,400,18,869361
3mm.tar,3mm_20250426_161222_400rpm_20250426_161458,3mm,400,18,876499
3mm.tar,3mm_20250426_161222_400rpm_20250426_161459,3mm,400,18,868151
3mm.tar,3mm_20250426_161222_400rpm_20250426_161500,3mm,400,18,869344
3mm.tar,3mm_20250426_161222_400rpm_20250426_161501,3mm,400,18,867753
3mm.tar,3mm_20250426_161222_400rpm_20250426_161502,3mm,400,18,880318
3mm.tar,3mm_20250426_161222_400rpm_20250426_161503,3mm,400,18,866298
3mm.tar,3mm_20250426_161222_400rpm_20250426_161504,3mm,400,18,869895
3mm.tar,3mm_20250426_161222_400rpm_20250426_161505,3mm,400,18,862460
3mm.tar,3mm_20250426_161222_400rpm_20250426_161506,3mm,400,18,875372
3mm.tar,3mm_20250426_161222_400rpm_20250426_161507,3mm,400,18,859623
3mm.tar,3mm_20250426_161222_400rpm_20250426_161508,3mm,400,18,874117
3mm.tar,3mm_20250426_161222_400rpm_20250426_161509,3mm,400,18,859122
3mm.tar,3mm_20250426_161222_400rpm_20250426_161510,3mm,400,18,870389
3mm.tar,3mm_20250426_161222_400rpm_20250426_161511,3mm,400,18,859293
3mm.tar,3mm_20250426_161222_400rpm_20250426_161512,3mm,400,18,867768
3mm.tar,3mm_20250426_161222_400rpm_20250426_161513,3mm,400,18,860316
3mm.tar,3mm_20250426_161222_400rpm_20250426_161514,3mm,400,18,859595
3mm.tar,3mm_20250426_161222_400rpm_20250426_161515,3mm,400,18,849436
3mm.tar,3mm_20250426_161222_400rpm_20250426_161516,3mm,400,18,867099
3mm.tar,3mm_20250426_161222_400rpm_20250426_161517,3mm,400,18,858158
3mm.tar,3mm_20250426_161222_400rpm_20250426_161518,3mm,400,18,860250
3mm.tar,3mm_20250426_161222_400rpm_20250426_161519,3mm,400,18,851806
3mm.tar,3mm_20250426_161222_400rpm_20250426_161520,3mm,400,18,870379
3mm.tar,3mm_20250426_161222_400rpm_20250426_161521,3mm,400,18,854109
3mm.tar,3mm_20250426_161222_400rpm_20250426_161522,3mm,400,18,869775
3mm.tar,3mm_20250426_161222_400rpm_20250426_161523,3mm,400,18,862400
3mm.tar,3mm_20250426_161222_400rpm_20250426_161524,3mm,400,18,872060
3mm.tar,3mm_20250426_161222_400rpm_20250426_161525,3mm,400,18,861692
3mm.tar,3mm_20250426_161222_400rpm_20250426_161526,3mm,400,18,869524
3mm.tar,3mm_20250426_161222_400rpm_20250426_161527,3mm,400,18,851427
3mm.tar,3mm_20250426_161222_400rpm_20250426_161528,3mm,400,18,868595
3mm.tar,3mm_20250426_161222_400rpm_20250426_161529,3mm,400,18,856774
3mm.tar,3mm_20250426_161222_400rpm_20250426_161530,3mm,400,18,868264
3mm.tar,3mm_20250426_161222_400rpm_20250426_161531,3mm,400,18,862595
3mm.tar,3mm_20250426_161222_400rpm_20250426_161532,3mm,400,18,870250
3mm.tar,3mm_20250426_161222_400rpm_20250426_161533,3mm,400,18,862924
3mm.tar,3mm_20250426_161222_400rpm_20250426_161534,3mm,400,18,870545
3mm.tar,3mm_20250426_161222_400rpm_20250426_161535,3mm,400,18,859320
3mm.tar,3mm_20250426_161222_400rpm_20250426_161536,3mm,400,18,873746
3mm.tar,3mm_20250426_161222_400rpm_20250426_161537,3mm,400,18,865020
3mm.tar,3mm_20250426_161222_400rpm_20250426_161538,3mm,400,18,876660
3mm.tar,3mm_20250426_161222_400rpm_20250426_161539,3mm,400,18,864199
3mm.tar,3mm_20250426_161222_400rpm_20250426_161540,3mm,400,18,874818
3mm.tar,3mm_20250426_161222_400rpm_20250426_161541,3mm,400,18,861597
3mm.tar,3mm_20250426_161222_400rpm_20250426_161542,3mm,400,18,867589
3mm.tar,3mm_20250426_161222_400rpm_20250426_161543,3mm,400,18,856338
3mm.tar,3mm_20250426_161222_400rpm_20250426_161544,3mm,400,18,871502
3mm.tar,3mm_20250426_161222_400rpm_20250426_161545,3mm,400,18,861285
3mm.tar,3mm_20250426_161222_400rpm_20250426_161546,3mm,400,18,876906
3mm.tar,3mm_20250426_161222_400rpm_20250426_161547,3mm,400,18,866096
3mm.tar,3mm_20250426_161222_400rpm_20250426_161548,3mm,400,18,872786
3mm.tar,3mm_20250426_161222_400rpm_20250426_161549,3mm,400,18,865062
3mm.tar,3mm_20250426_161222_400rpm_20250426_161550,3mm,400,18,879579
3mm.tar,3mm_20250426_161222_400rpm_20250426_161551,3mm,400,18,864450
3mm.tar,3mm_20250426_161222_400rpm_20250426_161552,3mm,400,18,873535
3mm.tar,3mm_20250426_161222_400rpm_20250426_161553,3mm,400,18,860771
3mm.tar,3mm_20250426_161222_400rpm_20250426_161554,3mm,400,18,872944
3mm.tar,3mm_20250426_161222_400rpm_20250426_161555,3mm,400,18,862994
3mm.tar,3mm_20250426_161222_400rpm_20250426_161556,3mm,400,18,873026
3mm.tar,3mm_20250426_161222_400rpm_20250426_161557,3mm,400,18,865136
3mm.tar,3mm_20250426_161222_400rpm_20250426_161558,3mm,400,18,872059
3mm.tar,3mm_20250426_161222_400rpm_20250426_161559,3mm,400,18,860947
3mm.tar,3mm_20250426_161222_400rpm_20250426_161600,3mm,400,18,877465
3mm.tar,3mm_20250426_161222_400rpm_20250426_161601,3mm,400,18,856334
3mm.tar,3mm_20250426_161222_400rpm_20250426_161602,3mm,400,18,876391
3mm.tar,3mm_20250426_161222_400rpm_20250426_161603,3mm,400,18,866336
3mm.tar,3mm_20250426_161222_400rpm_20250426_161604,3mm,400,18,875693
3mm.tar,3mm_20250426_161222_400rpm_20250426_161605,3mm,400,18,866317
3mm.tar,3mm_20250426_161222_400rpm_20250426_161606,3mm,400,18,875192
3mm.tar,3mm_20250426_161222_400rpm_20250426_161607,3mm,400,18,846016
3mm.tar,3mm_20250426_161222_400rpm_20250426_161608,3mm,400,18,890753
3mm.tar,3mm_20250426_161222_400rpm_20250426_161609,3mm,400,18,866217
3mm.tar,3mm_20250426_161222_400rpm_20250426_161610,3mm,400,18,876021
3mm.tar,3mm_20250426_161618_600rpm_20250426_161620,3mm,600,18,887676
3mm.tar,3mm_20250426_161618_600rpm_20250426_161621,3mm,600,18,883161
3mm.tar,3mm_20250426_161618_600rpm_20250426_161622,3mm,600,18,839621
3mm.tar,3mm_20250426_161618_600rpm_20250426_161623,3mm,600,18,863131
3mm.tar,3mm_20250426_161618_600rpm_20250426_161624,3mm,600,18,826987
3mm.tar,3mm_20250426_161847_600rpm_20250426_161849,3mm,600,18,903075
3mm.tar,3mm_20250426_161847_600rpm_20250426_161850,3mm,600,18,890058
3mm.tar,3mm_20250426_161847_600rpm_20250426_161851,3mm,600,18,857858
3mm.tar,3mm_20250426_161847_600rpm_20250426_161852,3mm,600,18,894952
3mm.tar,3mm_20250426_161847_600rpm_20250426_161853,3mm,600,18,857674
3mm.tar,3mm_20250426_161847_600rpm_20250426_161854,3mm,600,18,895460
3mm.tar,3mm_20250426_161847_600rpm_20250426_161855,3mm,600,18,857725
3mm.tar,3mm_20250426_161847_600rpm_20250426_161856,3mm,600,18,894838
3mm.tar,3mm_20250426_161847_600rpm_20250426_161857,3mm,600,18,861171
3mm.tar,3mm_20250426_161847_600rpm_20250426_161858,3mm,600,18,897301
3mm.tar,3mm_20250426_161847_600rpm_20250426_161859,3mm,600,18,862039
3mm.tar,3mm_20250426_161847_600rpm_20250426_161900,3mm,600,18,899232
3mm.tar,3mm_20250426_161847_600rpm_20250426_161901,3mm,600,18,857336
3mm.tar,3mm_20250426_161847_600rpm_20250426_161902,3mm,600,18,898585
3mm.tar,3mm_20250426_161847_600rpm_20250426_161903,3mm,600,18,855872
3mm.tar,3mm_20250426_161847_600rpm_20250426_161904,3mm,600,18,895352
3mm.tar,3mm_20250426_161847_600rpm_20250426_161905,3mm,600,18,861581
3mm.tar,3mm_20250426_161847_600rpm_20250426_161906,3mm,600,18,891011
3mm.tar,3mm_20250426_161847_600rpm_20250426_161907,3mm,600,18,853056
3mm.tar,3mm_20250426_161847_600rpm_20250426_161908,3mm,600,18,891078
3mm.tar,3mm_20250426_161847_600rpm_20250426_161909,3mm,600,18,852962
3mm.tar,3mm_20250426_161847_600rpm_20250426_161910,3mm,600,18,905786
3mm.tar,3mm_20250426_161847_600rpm_20250426_161911,3mm,600,18,866299
3mm.tar,3mm_20250426_161847_600rpm_20250426_161912,3mm,600,18,898153
